717	560
710	572
713	588
732	611
748	645
754	667
754	694
742	722
743	748
738	772
734	788
726	808
731	838
729	862
730	891
728	915
727	932
724	988
717	1014
720	1022
726	1028
740	1002
743	974
746	955
753	932
755	918
755	899
758	873
763	861
775	844
797	842
823	838
841	833
874	833
898	837
926	842
940	852
956	861
964	863
967	835
964	822
957	806
958	797
965	767
972	755
974	739
974	725
973	692
972	671
972	662
958	649
943	644
928	653
902	663
880	664
856	668
838	670
829	669
815	662
804	648
802	639
785	625
774	613
765	603
758	581
747	572
