722	597
732	620
745	635
750	661
754	690
741	722
744	738
744	758
738	774
732	793
727	812
718	822
724	841
733	858
729	879
725	908
729	930
722	971
721	998
722	1020
732	1018
739	994
742	966
739	950
742	934
745	920
745	906
750	891
756	863
763	844
775	837
794	832
812	838
830	835
843	830
860	825
874	828
894	836
910	839
929	845
938	848
955	854
959	843
959	827
959	817
956	801
956	778
964	761
968	750
970	737
970	722
967	675
956	660
950	649
941	643
923	652
902	662
881	668
864	672
849	673
839	675
826	672
817	666
817	658
807	650
798	640
785	631
780	620
775	614
771	603
767	591
760	582
754	571
733	567
723	567
720	584
