718	573
718	592
730	605
739	617
749	644
755	665
747	712
751	747
750	769
738	779
739	803
734	828
726	852
735	872
737	893
729	921
726	960
721	999
717	1016
710	1052
701	1081
678	1113
673	1129
694	1119
706	1096
718	1083
710	1064
714	1039
723	1023
735	1007
738	975
737	951
737	936
745	916
747	896
755	867
765	851
771	841
782	829
799	836
814	836
827	833
842	828
877	820
883	828
907	839
925	840
939	847
950	849
957	848
961	833
959	816
954	809
954	795
965	771
966	757
971	727
979	684
973	675
963	656
949	651
933	649
913	660
901	661
882	668
863	672
845	676
829	676
813	663
806	648
790	639
781	624
774	613
765	600
763	585
753	579
729	573
