1065	817
1021	819
1000	822
971	825
957	825
942	822
933	819
919	811
895	798
882	784
870	767
861	753
841	731
833	717
816	698
804	698
799	709
811	729
819	760
823	769
825	793
814	815
800	836
785	849
760	866
737	873
724	893
708	905
700	929
700	941
709	945
721	953
728	967
741	981
752	990
759	1004
768	1020
774	1036
779	1044
787	1056
807	1058
824	1056
834	1052
851	1047
861	1038
866	1031
878	1014
889	1006
894	995
899	974
899	962
899	943
905	933
917	924
923	910
927	900
934	887
942	877
950	868
958	859
971	856
998	848
1016	845
1032	839
1062	839
1065	832
1067	825
