726	556
749	566
763	589
776	610
794	633
826	659
845	672
866	667
895	661
923	656
944	647
957	646
967	656
970	673
974	694
972	718
976	734
964	755
959	774
951	794
960	824
968	840
973	850
968	862
950	859
932	849
911	843
888	833
878	826
869	824
846	830
833	833
824	838
803	839
782	844
764	852
758	864
753	891
748	917
744	940
743	967
737	996
735	1016
715	1071
704	1096
699	1110
689	1125
682	1125
682	1112
687	1101
695	1083
701	1067
702	1056
719	1017
725	990
728	977
731	962
734	924
734	895
738	877
731	861
730	831
730	797
735	781
743	762
745	753
745	732
745	719
745	706
747	696
748	683
750	661
737	622
732	607
727	596
719	585
718	576
717	564
