724	566
713	574
717	598
739	619
749	642
748	671
740	717
735	754
739	783
728	809
729	846
731	871
733	918
723	951
719	985
717	1014
715	1030
699	1073
687	1095
676	1131
684	1133
693	1129
697	1123
701	1113
711	1095
713	1090
721	1066
725	1042
728	1030
735	1017
739	994
739	975
741	951
743	934
747	922
752	893
756	873
765	858
769	850
787	842
817	846
832	845
841	835
853	833
877	833
901	839
911	843
923	849
933	858
948	859
959	859
968	855
959	835
953	815
953	795
963	778
967	751
967	741
969	707
969	689
965	669
964	659
947	650
929	655
907	663
880	666
857	678
837	677
819	669
815	662
813	650
803	649
796	633
779	618
765	602
761	590
751	577
