881	565
859	583
837	599
823	625
836	655
843	691
840	707
811	745
783	775
760	793
736	797
705	795
699	813
692	830
683	845
659	861
636	867
616	895
621	918
645	929
659	934
679	939
708	967
712	979
733	981
751	967
757	959
755	935
757	921
763	898
777	881
800	862
820	853
843	843
867	827
901	814
929	802
955	806
973	807
1017	807
1061	817
1081	817
1107	829
1144	839
1167	847
1181	862
1199	871
1224	894
1233	902
1248	905
1245	887
1232	875
1223	865
1213	851
1204	841
1196	825
1192	810
1183	798
1163	799
1144	805
1123	802
1104	802
1088	801
1063	798
1040	798
1024	795
1009	794
989	791
967	789
949	785
920	778
905	763
904	739
893	718
891	697
891	675
893	658
903	637
908	613
911	591
899	567
