887	562
845	581
825	611
823	653
843	681
839	703
805	761
778	782
722	795
699	798
691	826
665	853
635	869
617	891
626	919
639	941
663	945
683	943
705	963
710	986
734	977
750	967
769	950
750	943
758	925
762	893
769	878
807	865
837	845
869	825
899	811
918	801
954	811
979	807
1002	807
1022	815
1065	818
1089	823
1117	831
1138	842
1165	854
1187	867
1210	887
1227	906
1241	909
1250	903
1226	875
1210	842
1201	829
1198	803
1183	789
1159	798
1137	798
1071	798
1034	794
1013	793
973	790
945	782
925	775
913	759
902	737
891	714
887	697
891	663
901	642
906	611
902	586
887	569
