886	569
862	581
837	602
820	618
833	659
844	680
850	707
837	725
812	746
797	768
774	780
740	784
712	788
699	805
692	828
698	850
700	863
692	877
673	873
650	868
634	868
617	879
618	905
631	919
640	926
657	924
676	925
695	939
697	954
708	970
711	977
716	979
725	975
731	968
736	952
738	931
745	919
747	902
758	888
762	883
774	873
783	866
802	861
828	842
857	832
870	821
882	812
893	803
935	808
965	806
987	806
1011	810
1035	811
1076	819
1096	824
1124	831
1148	840
1166	848
1186	866
1215	890
1228	904
1237	911
1247	907
1246	894
1230	871
1207	856
1207	844
1198	820
1196	806
1191	796
1167	795
1147	798
1127	803
1111	801
1082	801
1064	798
1033	795
1011	791
999	789
970	785
956	782
941	778
922	768
913	759
905	744
900	734
895	722
885	700
884	681
885	668
892	661
897	646
897	634
899	630
900	617
900	601
904	592
902	581
900	573
891	570
