886	568
855	576
830	601
823	639
837	675
834	705
805	747
774	776
741	783
710	779
697	803
702	832
695	852
679	860
641	865
621	893
627	916
637	931
655	932
682	928
697	933
705	959
710	979
729	979
749	967
758	952
757	923
757	895
759	881
765	868
791	860
817	855
831	843
863	827
881	819
905	807
938	807
981	810
1006	810
1031	816
1066	816
1078	816
1099	832
1123	838
1167	854
1195	874
1209	887
1233	918
1246	909
1247	894
1234	878
1218	863
1205	842
1199	823
1191	802
1158	789
1130	801
1101	798
1062	791
1038	791
1013	786
987	783
963	781
943	777
929	770
909	757
898	739
891	723
883	705
887	685
891	665
898	649
903	629
909	613
910	598
907	582
898	575
