825	457
799	469
766	491
749	512
746	536
754	563
763	584
773	615
777	640
773	684
775	725
775	743
745	755
707	765
685	765
643	767
605	775
567	791
570	809
589	836
598	857
603	863
625	852
645	844
675	839
699	845
729	848
751	847
767	836
777	821
806	812
819	811
830	808
809	775
794	745
791	729
786	691
793	667
795	645
802	617
805	592
799	577
809	567
830	556
843	536
849	517
855	492
841	459

529	973
521	987
511	1021
509	1040
499	1048
506	1065
517	1075
531	1064
546	1055
547	1035
558	1008
563	985
559	976
546	973

1007	824
991	824
966	820
950	816
939	827
951	841
958	849
967	859
967	871
966	879
969	884
982	887
997	885
1007	877
1023	865
1027	859
1034	844
1034	829
1018	824

