774	437
751	458
734	466
726	485
734	509
765	546
782	585
791	624
797	654
783	689
773	717
751	744
733	770
699	801
686	817
685	841
657	854
605	874
570	884
554	909
538	946
517	977
519	998
515	1028
501	1072
498	1105
490	1129
487	1170
481	1210
489	1229
502	1232
515	1240
523	1238
513	1208
502	1189
501	1162
498	1138
513	1097
522	1076
530	1056
529	1022
535	1002
543	972
551	953
561	934
574	926
587	916
611	906
634	897
661	893
682	893
706	901
733	912
751	921
757	930
762	948
786	977
802	998
811	1009
821	1012
829	1009
818	981
818	965
810	950
798	925
793	905
790	888
794	872
801	854
813	837
843	816
865	802
883	797
907	786
929	780
938	762
934	734
927	720
910	713
879	717
859	717
841	716
823	713
821	690
815	676
825	657
834	648
845	634
831	616
823	600
831	578
837	568
842	556
825	513
807	485
803	472
791	448
