772	437
745	462
731	474
733	500
752	521
768	552
788	594
793	645
783	689
767	717
739	758
717	792
696	829
672	853
653	868
612	870
573	870
560	876
553	910
543	938
521	970
511	1013
507	1061
501	1085
495	1110
489	1174
496	1202
503	1228
512	1238
523	1242
513	1224
507	1197
509	1180
497	1164
497	1142
505	1114
513	1098
520	1074
525	1048
529	1033
536	1008
540	988
540	976
544	965
555	949
561	937
575	921
591	914
608	906
627	901
652	894
679	894
705	898
725	908
739	920
755	937
769	946
779	968
788	989
792	1004
797	1010
804	1017
820	1009
825	993
819	973
823	964
809	940
796	905
791	886
784	866
792	842
807	834
820	825
841	813
881	800
908	784
924	776
940	768
929	737
921	722
903	717
883	717
865	714
849	709
833	701
817	693
820	658
839	646
832	622
827	605
832	584
840	566
837	549
821	510
805	480
793	457

541	975
519	979
510	1015
510	1041
501	1062
503	1071
525	1075
542	1061
549	1041
557	1017
562	998
573	989
554	977

975	818
1017	822
1035	823
1042	839
1023	862
1009	881
994	891
963	866
961	849
943	835
931	826
935	815
