778	440
760	454
737	466
724	478
748	513
766	537
789	580
801	634
796	677
780	708
760	732
746	757
729	786
706	810
678	836
673	858
634	866
584	880
550	908
541	946
510	978
510	1005
514	1040
492	1088
492	1120
489	1146
502	1125
512	1097
526	1060
533	1028
537	994
544	969
558	952
577	926
594	912
622	896
670	890
701	893
732	908
746	917
764	926
774	948
788	990
789	1017
814	1017
834	1021
856	1022
836	986
820	961
801	926
797	904
793	882
796	852
808	829
826	817
858	802
885	793
917	781
937	768
945	753
934	729
910	710
886	704
876	714
853	714
838	713
824	704
818	692
822	669
836	652
842	638
832	621
816	610
812	597
828	577
836	568
837	546
824	518
817	498
809	484
792	462
778	448
