728	559
716	569
713	582
734	610
750	646
759	673
746	709
739	740
734	776
730	810
725	840
731	875
733	907
731	923
734	940
729	978
716	1005
715	1027
733	1021
740	998
743	974
734	965
742	940
751	933
751	893
754	871
767	851
796	841
815	837
843	833
865	828
882	826
889	835
911	840
923	842
947	853
962	859
983	859
986	859
981	846
962	829
955	809
957	783
968	755
973	736
977	720
972	682
966	664
953	645
939	639
910	654
883	665
862	669
847	671
846	675
827	667
811	656
800	643
787	632
773	614
763	599
762	588
757	580
747	567
