725	568
720	577
727	602
735	615
749	649
751	677
750	702
745	720
745	732
753	760
740	773
734	788
737	808
730	839
731	867
738	882
733	908
730	924
727	961
720	992
715	1020
706	1046
697	1086
680	1116
695	1108
704	1093
715	1081
712	1067
714	1049
720	1034
723	1023
734	1008
736	974
738	958
732	949
736	935
744	919
747	900
748	887
752	874
757	852
770	841
780	829
788	825
803	834
816	833
833	830
855	820
871	817
892	826
912	834
929	841
941	848
947	853
952	845
959	834
959	828
950	813
950	799
955	783
957	769
962	755
967	740
970	728
968	700
969	673
962	660
957	652
946	647
932	649
909	657
896	665
880	668
864	674
852	679
840	680
830	674
814	663
807	657
799	646
794	641
786	635
780	626
771	617
767	608
762	599
764	586
758	582
743	577
733	573
