729	566
717	578
724	594
726	608
744	632
756	650
744	694
743	726
737	762
735	790
729	835
731	863
732	897
730	920
725	970
717	1002
718	1016
714	1048
703	1077
684	1114
696	1116
706	1093
714	1084
714	1061
719	1046
722	1034
733	1020
740	996
741	956
743	931
751	896
755	867
759	848
774	840
791	839
811	841
829	835
849	828
865	823
893	830
916	839
940	854
954	855
963	849
958	825
953	807
959	773
967	731
969	702
971	670
959	655
949	645
925	651
903	663
874	670
847	674
822	667
813	657
808	647
797	639
784	623
768	609
763	594
753	583
740	572
