819	619
805	625
791	635
781	649
771	665
765	688
760	705
748	714
726	722
709	733
688	726
676	723
660	717
639	718
620	713
596	705
568	704
551	705
541	711
545	728
554	739
566	750
579	766
577	781
589	793
604	811
611	830
610	843
614	854
634	859
652	864
665	873
669	886
685	904
707	906
733	902
759	898
776	894
790	888
811	895
832	909
845	918
867	932
883	939
899	946
915	953
927	955
943	947
953	943
969	938
979	929
990	922
993	915
982	890
978	874
982	862
992	854
990	848
978	842
963	826
958	811
952	806
936	811
925	816
916	814
898	806
884	802
874	796
867	784
867	770
853	760
848	749
836	735
838	720
849	710
841	699
843	685
849	656
848	638
843	628
824	620
