883	581
873	591
865	608
865	640
865	667
862	695
861	712
852	708
845	702
833	706
831	721
818	734
798	739
779	737
769	750
753	759
724	760
706	757
692	747
684	740
668	737
660	747
658	759
662	777
683	787
701	798
716	810
719	824
714	837
716	848
727	859
739	873
748	889
756	892
794	888
811	883
826	876
842	886
862	883
888	887
896	889
921	893
936	894
947	900
957	886
967	873
979	858
998	846
1010	839
1023	829
1032	819
1042	805
1046	796
1040	786
1031	775
1009	772
987	768
971	765
961	763
962	774
954	770
945	757
934	749
926	741
917	736
912	732
901	721
897	711
893	701
898	689
894	683
893	674
898	667
898	658
896	648
895	636
904	631
896	623
897	612
894	598
