824	611
812	628
798	639
785	655
772	680
766	696
738	707
719	718
698	723
667	715
638	708
617	703
580	699
554	698
534	708
540	727
548	741
557	751
563	749
575	768
577	783
591	787
600	809
611	823
626	840
636	860
653	862
665	869
675	882
685	901
698	906
721	899
738	896
768	896
781	895
799	892
811	891
829	901
854	910
867	920
886	936
912	950
933	943
959	940
975	934
987	924
994	915
984	888
985	874
989	860
984	848
977	835
971	817
951	807
939	808
929	815
920	812
902	806
881	805
874	786
868	767
860	759
849	747
841	732
850	708
853	696
846	691
845	673
850	658
850	642
843	619
