836	593
822	598
814	617
826	650
828	705
826	733
796	751
772	779
747	791
707	799
668	799
642	801
610	791
590	771
583	747
588	714
599	687
602	655
612	625
616	606
602	611
580	637
570	657
560	695
562	739
562	786
567	839
564	857
572	881
588	903
607	922
615	953
622	986
659	991
676	961
672	927
683	905
710	891
739	883
752	891
756	894
764	873
770	847
774	827
780	811
788	797
814	790
844	795
859	810
872	841
859	875
863	903
856	922
842	930
852	939
870	953
891	961
904	967
915	983
916	1003
936	1027
952	1027
970	1009
986	1003
990	989
984	955
980	939
950	925
940	903
918	890
918	869
920	854
914	837
900	825
899	789
895	775
879	783
874	767
880	750
884	727
886	715
876	707
880	686
884	670
879	651
879	630
872	613
856	598
