674	461
657	459
645	479
664	495
677	507
694	497
701	482
681	461
661	373

822	625
822	646
821	686
821	710
821	735
788	762
757	770
744	801
738	823
738	839
758	842
788	822
809	806
834	795
873	810
909	834
942	834
964	853
1004	882
1024	895
1038	891
1056	885
1044	847
1028	827
994	819
976	806
950	799
949	798
913	786
896	759
873	745
850	705
842	661
829	627

986	591
1005	593
1034	589
1054	594
1077	623
1081	654
1117	689
1125	713
1113	727
1094	727
1084	695
1070	673
1052	662
1040	631
1028	617
993	610

693	993
680	1007
685	1031
685	1058
693	1079
708	1091
720	1098
716	1131
725	1141
752	1158
792	1183
813	1210
822	1230
828	1257
834	1279
845	1297
856	1282
856	1253
842	1219
832	1194
809	1174
790	1158
758	1145
741	1117
732	1087
734	1061
738	1037
718	1018
