672	459
648	467
656	485
678	502
686	505
693	481
681	463

818	635
822	662
813	718
801	746
758	774
748	811
740	829
760	838
784	826
810	799
853	798
902	818
950	833
976	857
993	881
1016	894
1046	887
1054	875
1037	842
1006	831
966	818
938	802
913	786
892	765
882	750
866	742
852	710
837	678
834	654

684	989
686	1018
686	1054
693	1071
717	1089
718	1127
736	1149
778	1174
801	1194
820	1211
832	1245
838	1286
850	1290
856	1265
837	1210
816	1186
801	1166
754	1138
736	1118
726	1090
734	1061
733	1038
716	1017

982	598
1006	593
1034	589
1049	590
1069	611
1068	630
1088	661
1114	691
1120	714
1110	725
1097	719
1078	695
1069	674
1050	657
1042	645
1038	622
1010	615
