870	616
856	584
846	573
825	596
824	615
825	644
830	676
833	716
830	737
809	748
774	768
756	784
738	791
705	803
674	804
637	804
612	803
602	781
585	761
585	739
593	713
596	691
597	664
605	641
617	609
606	605
584	629
568	639
568	657
564	695
564	711
561	736
561	791
569	852
574	871
586	896
597	919
609	936
620	967
626	984
649	989
665	985
676	980
666	957
668	931
682	909
696	897
724	888
738	888
749	895
753	896
758	879
766	857
770	837
778	819
789	801
802	795
829	792
850	804
865	820
870	844
870	868
869	896
854	912
838	928
832	936
852	940
865	945
873	965
881	965
904	964
910	987
918	1001
930	1012
941	1015
956	1020
966	1013
986	1008
988	1001
985	964
980	948
957	925
942	909
924	888
917	868
916	849
905	823
896	793
897	775
885	785
877	768
877	752
878	735
878	713
878	685
888	667
882	641
884	636
