836	593
813	599
812	623
818	660
821	708
818	733
797	747
773	756
754	781
718	791
680	795
654	797
614	789
596	783
581	768
589	727
602	691
602	657
609	629
621	603
594	608
572	644
564	672
566	711
560	736
554	768
553	801
557	829
561	852
582	879
596	904
609	945
614	960
636	991
653	996
668	980
674	951
664	925
685	909
704	899
716	879
733	888
752	895
760	899
762	879
769	853
777	832
789	811
812	799
825	795
852	807
868	823
880	845
868	889
849	913
838	932
868	949
888	953
898	963
912	983
917	1003
922	1019
941	1024
957	1032
976	1032
984	1009
974	989
966	975
958	968
956	955
961	940
964	928
949	911
926	893
920	884
918	869
922	855
917	835
908	817
904	797
898	781
890	776
884	776
881	767
880	760
881	731
874	700
862	669
858	649
862	615
