882	688
885	715
895	739
915	756
934	765
950	773
971	782
993	795
995	805
983	820
970	831
961	843
949	857
935	870
921	878
913	881
907	879
901	873
890	869
878	868
867	865
849	867
828	868
816	873
803	877
800	893
788	882
782	877
769	862
757	853
752	848
746	840
736	829
728	821
717	811
705	802
699	797
692	787
687	774
686	763
692	762
706	767
719	767
738	769
754	770
771	767
777	767
792	759
800	756
810	750
823	745
839	743
850	744
853	727
855	717
855	704
859	696
867	671
869	659
869	652
866	644
859	638
850	634
832	619
844	600
856	595
878	601
886	608
886	636
882	645
883	661
