829	608
811	628
788	644
772	677
759	697
735	712
700	717
667	713
641	708
615	704
593	700
574	701
539	702
533	711
542	727
548	742
559	750
568	754
572	772
583	783
596	792
603	804
610	820
616	837
630	849
641	854
652	864
668	880
674	894
679	903
683	906
694	906
715	901
735	900
750	898
762	895
772	897
780	897
789	890
799	887
809	891
841	898
861	909
872	924
886	937
901	947
917	950
933	943
949	941
962	935
976	930
984	925
990	917
992	908
987	883
985	872
984	855
977	845
975	838
964	827
956	818
949	810
938	804
911	812
892	804
878	797
869	782
871	765
859	757
852	744
850	739
841	727
844	713
852	705
855	698
844	691
844	673
844	658
841	644
837	628
837	614
