819	457
786	477
767	493
745	517
751	568
762	607
774	629
774	688
773	716
763	743
747	756
706	760
683	760
658	767
621	772
593	776
558	793
579	824
591	843
607	863
619	859
635	843
653	843
661	840
695	845
722	847
745	844
762	837
777	829
791	815
817	812
839	815
813	776
791	736
791	709
791	681
791	668
802	655
793	633
795	616
807	601
806	584
815	571
829	561
838	536
857	517
857	504
849	485
843	461

535	976
519	979
514	1001
510	1028
502	1045
501	1056
511	1067
533	1064
546	1044
558	1009
562	984
561	972

949	813
957	817
977	820
993	821
1015	821
1031	820
1031	836
1030	853
1014	867
993	883
979	888
970	873
966	860
947	840
945	823
