778	445
743	461
721	484
751	530
779	576
795	633
789	690
767	728
737	766
719	800
686	842
677	854
635	866
595	878
570	890
553	926
529	968
518	980
518	1008
514	1029
495	1081
494	1121
489	1177
481	1212
499	1234
518	1236
514	1216
506	1182
499	1133
501	1110
514	1088
526	1061
527	1030
538	998
546	966
566	944
583	928
598	912
617	905
634	901
653	898
677	898
698	898
722	906
738	918
758	929
774	954
777	976
790	1006
797	1022
815	1018
825	1008
826	990
825	966
814	945
802	917
793	890
793	877
798	854
822	833
847	817
867	809
891	801
911	789
926	776
938	761
934	737
922	720
907	714
871	713
857	714
845	708
834	701
821	693
819	688
818	669
833	653
843	640
833	622
822	613
817	594
837	577
841	564
825	520
813	492
791	454
