822	456
777	476
754	503
745	516
751	548
751	581
770	615
774	657
767	705
761	740
749	756
723	760
686	765
647	773
621	788
593	792
565	793
573	821
589	836
601	856
614	867
630	856
635	841
663	841
697	856
714	857
745	848
770	836
799	828
819	821
841	812
847	805
829	789
811	764
810	751
813	728
805	711
805	677
803	641
806	609
819	587
826	575
858	532
862	511
858	489
854	473
822	461

527	976
511	1017
501	1048
493	1065
510	1079
539	1069
547	1044
557	1019
567	995
567	979
553	972

955	824
975	824
1003	828
1019	831
1038	835
1041	849
1015	873
997	887
979	888
965	863
946	852
929	836
925	823
942	816

