779	440
742	461
727	477
741	517
773	554
790	601
794	649
757	726
722	793
693	829
657	862
605	869
565	886
550	924
526	965
517	989
511	1040
498	1070
491	1112
493	1161
478	1200
507	1240
519	1242
515	1216
506	1181
501	1150
509	1114
515	1078
529	1048
534	1016
535	990
543	960
558	936
581	922
601	912
619	901
653	900
683	898
706	898
737	916
755	926
778	936
785	986
799	1004
813	1021
827	1001
826	968
802	930
791	902
787	880
793	854
810	834
827	818
847	810
882	794
907	786
930	773
941	762
930	725
917	720
893	713
863	713
842	709
829	706
819	697
825	674
833	666
841	645
838	632
827	610
827	596
835	578
838	560
835	538
819	508
805	482
791	454
