815	457
777	475
762	500
750	527
758	541
755	564
766	596
771	624
774	649
775	673
770	695
777	720
766	748
739	763
710	765
679	765
633	773
599	780
573	787
567	803
586	827
589	837
602	853
607	859
630	851
649	841
670	847
694	849
711	860
733	859
751	848
767	837
781	820
797	812
811	812
837	817
854	821
861	809
866	803
857	791
821	780
815	775
798	757
785	728
783	699
786	679
791	659
791	633
797	611
799	605
806	592
806	580
806	569
826	565
827	565
838	547
843	532
845	519
850	511
851	489
845	472

519	977
515	1001
505	1036
501	1055
509	1068
527	1071
539	1063
549	1040
554	1019
563	1003
565	985
563	973
542	979
527	972

946	816
975	820
998	820
1018	821
1035	821
1035	836
1031	851
1014	868
998	881
986	889
969	865
958	853
941	840


