460	320
460	344
450	370
436	394
446	442
442	480
458	502
458	534
462	562
446	592
420	604
460	600
512	590
536	614
552	654
564	708
558	762
554	798
540	830
500	866
468	886
448	906
442	922
480	926
510	914
560	916
586	920
616	936
642	952
658	970
674	964
678	954
692	960
684	960
696	918
716	928
714	952
704	980
700	1002
698	1012
732	980
744	968
772	962
792	950
806	946
834	944
852	938
880	938
902	946
920	952
944	974
952	992
958	1020
966	1028
980	1020
984	996
982	974
984	958
996	946
1000	936
1002	920
1006	910
1012	890
1024	874
1056	866
1072	866
1116	856
1144	860
1170	860
1200	856
1216	856
1236	856
1254	856
1258	832
1272	818
1274	798
1272	784
1224	776
1206	770
1176	760
1156	748
1162	736
1182	734
1204	732
1230	728
1250	724
1262	712
1252	688
1242	674
1264	660
1292	644
1304	636
1330	624
1356	618
1386	600
1398	580
1358	586
1330	590
1294	602
1240	618
1188	630
1142	632
1102	614
1054	606
1028	590
988	574
976	548
946	508
920	468
896	448
848	422
830	400
814	372
806	362
740	378
714	390
680	386
662	376
640	364
604	346
578	338
554	336
528	314
502	312
472	306
