538	664
574	644
618	620
652	580
694	526
726	484
734	422
742	378
732	352
750	314
766	264
766	220
784	178
792	144
800	120
806	130
806	166
800	192
788	222
776	270
778	302
786	344
804	374
808	392
812	432
832	472
872	510
904	534
930	546
976	550
1020	546
1048	550
1062	564
1084	576
1106	628
1108	656
1110	700
1122	742
1116	770
1116	794
1084	822
1066	842
1058	856
1056	888
1068	916
1066	922
1076	958
1084	982
1092	1012
1094	1038
1066	1068
1062	1084
1040	1084
1014	1054
982	1036
942	1022
924	1032
914	1044
906	1014
890	1000
856	984
834	966
794	954
764	948
742	938
724	920
702	906
674	896
650	894
636	892
608	888
584	882
562	876
534	870
524	866
524	848
520	832
518	812
512	782
518	754
530	734
546	714
544	698
538	684
