450	292
472	338
432	380
426	422
444	506
444	526
438	550
450	576
422	602
452	606
500	600
536	654
552	706
558	794
530	836
506	868
456	886
438	898
434	928
456	930
498	916
524	910
570	928
618	950
646	984
666	1034
692	1044
728	1002
764	980
802	968
830	950
856	934
910	952
950	990
956	1032
960	1072
988	1030
986	986
990	956
1022	932
1022	900
1052	882
1086	874
1112	866
1152	872
1202	864
1234	856
1256	840
1260	804
1260	788
1220	776
1204	760
1232	730
1248	718
1256	682
1220	664
1250	646
1300	628
1362	612
1414	602
1450	580
1408	572
1342	590
1292	598
1230	616
1200	626
1148	628
1084	612
1026	596
988	578
958	524
940	484
920	446
890	434
852	420
832	410
828	374
810	362
754	378
714	392
690	396
656	374
622	350
586	332
556	326
534	318
484	308
