796	126
782	178
776	216
762	282
744	318
724	356
732	404
738	450
716	492
684	540
658	576
630	584
622	608
574	644
554	662
538	688
528	726
512	792
524	848
556	874
608	890
640	890
646	882
682	906
734	932
784	938
816	956
850	968
880	992
914	1030
912	1060
934	1036
950	1026
996	1056
1030	1076
1066	1100
1078	1066
1088	1018
1076	978
1068	942
1056	904
1054	874
1054	826
1076	804
1106	780
1114	752
1106	704
1102	660
1088	614
1066	564
1020	542
976	542
938	542
910	538
874	512
832	470
814	440
804	396
810	376
778	324
784	282
786	238
804	196
810	148
