808	108
790	132
786	166
772	232
754	306
734	356
724	424
722	472
710	514
686	542
644	578
604	608
564	658
528	684
516	784
514	820
502	858
552	878
596	892
652	890
686	906
732	928
764	942
784	944
816	954
854	982
886	1004
906	1036
908	1062
922	1044
942	1026
954	1026
1026	1068
1046	1090
1066	1086
1076	1062
1086	1026
1092	1010
1080	988
1060	934
1062	886
1066	840
1098	804
1114	790
1122	768
1112	700
1104	632
1070	568
1034	544
978	546
940	544
902	534
868	494
858	474
834	462
810	434
810	418
806	382
810	358
794	340
786	318
782	290
792	220
804	180
810	146
