466	302
458	322
458	356
426	384
430	434
450	500
448	528
460	562
440	590
414	600
474	608
522	602
538	628
544	696
558	734
564	786
538	826
504	852
488	882
440	894
438	918
484	920
522	902
556	906
596	928
636	942
656	980
672	1016
682	1038
718	1018
746	976
782	956
820	938
858	936
920	956
938	970
956	1006
970	1050
988	1004
988	962
996	940
1012	916
1032	880
1078	872
1116	870
1168	864
1204	864
1240	846
1252	814
1250	794
1226	768
1198	760
1170	750
1182	734
1210	722
1242	706
1248	688
1276	660
1324	626
1364	614
1388	596
1382	580
1320	592
1276	608
1228	620
1184	626
1128	626
1088	618
1044	596
1002	578
958	538
946	512
920	470
898	444
866	426
848	410
836	382
814	358
776	364
726	388
706	394
662	376
622	356
594	332
578	328
544	320
536	306
508	290
468	308
456	294
