792	372
746	384
716	394
668	396
626	360
590	342
564	338
536	322
504	312
470	310
444	362
438	380
436	406
452	460
450	492
454	524
446	542
454	554
444	578
422	600
436	612
476	600
504	594
526	606
552	630
558	680
562	708
564	744
558	778
556	812
538	826
526	850
498	868
474	888
440	912
440	922
470	922
506	914
532	908
570	918
614	932
636	956
652	978
664	990
686	1008
704	1024
716	1006
746	972
758	960
790	946
820	936
854	932
884	940
914	954
928	966
946	990
958	1024
968	1038
980	996
986	968
1000	938
1010	914
1020	896
1044	870
1074	864
1136	856
1158	856
1198	852
1224	856
1242	860
1252	846
1262	824
1270	812
1274	788
1240	782
1208	770
1166	760
1148	746
1166	738
1200	734
1226	726
1248	710
1248	686
1240	670
1240	662
1260	652
1294	640
1326	632
1374	620
1398	610
1434	604
1460	588
1448	578
1392	588
1330	594
1288	612
1248	622
1210	632
1182	632
1148	634
1126	628
1092	616
1054	606
1028	596
1004	578
970	540
948	516
936	490
912	458
880	442
852	432
836	416
820	390
814	374
792	358
