790	142
776	206
768	248
748	314
728	388
732	452
726	488
708	526
682	558
638	596
610	626
568	658
528	662
522	696
526	744
526	788
516	812
510	840
508	864
510	868
538	868
560	870
574	882
596	892
628	890
638	884
688	902
712	908
730	920
740	936
758	936
790	936
832	952
856	966
884	992
906	1014
916	1046
928	1036
944	1022
972	1036
1028	1066
1052	1088
1064	1092
1074	1056
1080	1022
1080	1000
1066	952
1052	900
1044	864
1050	828
1076	810
1098	790
1094	736
1086	678
1072	630
1070	604
1054	584
1032	564
1004	556
974	556
956	556
916	542
908	538
876	526
858	512
836	480
808	460
796	436
792	400
794	372
784	346
784	316
786	268
794	234
800	208
810	170
830	142
796	130
