800	112
790	154
776	222
746	290
734	356
722	444
714	496
680	544
640	588
606	618
568	656
536	664
528	712
520	754
516	788
514	820
514	852
546	874
598	884
620	886
640	872
680	900
714	922
770	950
796	950
828	970
854	972
872	976
884	1006
902	1022
908	1058
928	1046
952	1028
996	1048
1024	1072
1054	1088
1072	1074
1086	1048
1090	1012
1070	962
1066	930
1062	892
1062	864
1064	838
1094	800
1116	784
1118	750
1118	712
1108	664
1108	614
1078	576
1034	550
1008	540
970	542
940	542
916	530
882	512
860	484
810	430
810	390
806	370
784	328
780	292
786	254
800	210
806	168
814	140
