508	298
482	306
456	318
446	346
436	366
420	386
428	418
430	454
446	492
456	512
444	536
416	546
456	556
458	574
418	592
416	606
496	606
520	604
528	638
552	688
558	732
558	768
556	802
516	838
488	876
438	898
446	924
486	920
514	908
544	908
578	928
610	938
638	952
650	992
670	1020
690	1030
726	996
740	980
768	950
808	940
854	940
910	942
946	980
964	1010
976	1040
984	1000
984	958
992	920
1032	884
1048	864
1088	856
1128	856
1178	856
1200	854
1228	854
1252	874
1288	914
1282	912
1286	902
1254	846
1236	812
1218	778
1178	766
1156	750
1166	738
1198	724
1224	722
1242	714
1240	690
1236	664
1196	664
1262	652
1298	642
1360	622
1438	616
1482	596
1484	574
1410	570
1366	586
1290	602
1242	616
1186	628
1146	628
1102	616
1068	606
1038	592
1016	590
978	566
950	504
920	472
890	448
830	416
820	386
800	364
756	366
720	396
688	390
662	372
622	356
606	336
576	326
554	330
528	308
