852	580
828	590
824	608
828	649
828	688
828	724
806	754
772	774
745	789
676	800
650	801
621	801
602	789
593	754
589	722
597	701
602	668
609	637
621	605
589	620
572	644
560	678
560	734
561	792
566	828
570	858
585	900
601	918
608	928
613	956
617	974
632	984
649	985
665	985
668	950
669	933
682	914
697	901
728	890
732	888
748	892
756	889
764	868
769	846
774	829
782	816
793	801
813	796
834	800
848	810
861	826
868	854
868	876
862	900
854	914
848	921
832	932
841	937
854	938
868	950
880	962
893	961
912	981
914	998
922	1010
934	1013
949	1017
965	1018
978	1012
992	1001
988	965
978	941
960	922
946	912
937	897
925	881
921	869
918	848
909	829
901	806
898	785
888	772
877	757
881	745
884	722
869	692
876	661
876	642
876	626
866	602
