819	635
816	675
816	716
810	737
783	763
758	781
747	805
739	835
755	836
779	825
798	808
822	796
858	797
879	813
906	825
935	831
952	848
979	861
1000	877
1024	895
1051	880
1043	857
1024	840
999	828
976	819
955	807
934	791
918	783
907	767
880	749
858	733
846	691
838	659

995	596
1015	596
1038	588
1051	597
1063	612
1063	629
1083	651
1099	673
1115	692
1115	705
1108	724
1099	713
1087	704
1072	688
1071	679
1047	660
1039	640
1032	621
1016	620

692	989
683	1009
687	1029
684	1047
691	1069
706	1081
715	1095
719	1125
735	1139
756	1160
783	1179
802	1189
811	1197
822	1221
826	1236
832	1264
840	1269
846	1268
854	1263
854	1241
839	1219
832	1200
822	1187
783	1155
762	1144
750	1128
739	1111
734	1083
736	1061
738	1039
722	1020
710	1013


