844	582
814	597
811	625
826	662
828	697
832	722
815	749
790	758
767	775
738	790
703	794
676	799
650	802
639	802
623	795
595	781
584	753
584	721
598	678
603	650
611	625
615	603
602	602
571	634
562	662
558	703
562	749
556	769
559	793
566	817
572	850
574	878
582	894
595	906
608	922
615	945
619	963
627	989
663	981
670	967
670	945
672	927
684	911
698	899
719	895
742	893
762	889
772	843
776	823
787	805
816	790
831	794
851	814
868	833
871	859
870	879
863	898
858	906
848	925
843	934
855	937
868	949
898	965
908	975
916	989
934	1010
952	1026
970	1021
976	1005
988	986
986	951
978	931
955	915
940	899
919	885
924	858
918	843
907	829
898	798
895	778
878	765
882	731
883	714
874	699
879	661
880	642
878	625
860	606
